,train_aux_ce,train_ce,train_kl,valid_aux_ce,valid_ce,valid_kl
0,6.943805440266927,6.915104166666667,1.2512309088682136e-05,6.942309061686198,6.706694539388021,1.0229186348927518e-05
1,6.815655517578125,0.0289787491162618,1.6872588700304427e-05,6.815514628092448,0.025737456480662026,1.751400219897429e-05
2,2.107245763142904,0.02940401037534078,0.0005593124777078628,1.9740637461344401,0.026269976298014322,0.00046129211162527405
3,0.22494624455769857,0.028538660208384196,0.0005458315213521321,0.2023974577585856,0.018915212154388426,0.00043239053338766097
4,0.10591184298197429,0.025491482019424437,0.0004288236300150553,0.09314455986022949,0.015537696083386739,0.00036220125233133636
5,0.09523889223734537,0.026026598612467446,0.0004255841796596845,0.08119033972422282,0.014671273032824199,0.0003659330618878206
6,0.09765918254852295,0.03330526351928711,0.0004064259740213553,0.07820225556691487,0.01629646817843119,0.0003645006567239761
7,0.09944080511728923,0.0312946895758311,0.0005708472182353338,0.07304163773854573,0.014987058440844218,0.00035719648003578185
8,0.07653793493906656,0.02149202823638916,0.0003773086704313755,0.07791295051574706,0.021181094646453857,0.00037356335669755934
9,0.07774628003438314,0.023519710699717204,0.0003681285617252191,0.07170374393463134,0.018118631839752198,0.00036504752933979033
10,0.07372554143269856,0.022578519582748414,0.0003597734495997429,0.0694702704747518,0.018123920758565268,0.00035066362470388414
11,0.07575794061024983,0.025962714354197183,0.0003617341940601667,0.07281623681386312,0.022866298755009968,0.00034204088151454923
12,0.07018786271413167,0.022618353366851807,0.0003602786920964718,0.06596362988154093,0.017505508661270142,0.00033905884871880215
13,0.07653839588165283,0.02970741589864095,0.00036003142595291137,0.06372657616933187,0.016653950015703838,0.0003432068352897962
14,0.0676945686340332,0.022271943092346192,0.00036327832688887917,0.06362202167510986,0.018072640895843504,0.000354437871525685
15,0.06081180969874064,0.0161823441584905,0.00035690652827421825,0.06353468497594197,0.01894208590189616,0.00034865162645777065
16,0.06735264460245768,0.024434338013331097,0.00034655326356490453,0.06331501007080079,0.020583343505859376,0.0003435418630639712
17,0.06918466091156006,0.027821109692255656,0.00034910465280214945,0.05923174619674683,0.018138416608174644,0.00034046343838175136
18,0.06349142392476399,0.0235638161500295,0.00033719899753729504,0.059288426240285234,0.019216962655385337,0.0003341308484474818
19,0.05642456213633219,0.0179990549882253,0.0003332730693121751,0.057035648822784425,0.018631802002588908,0.0003269632967809836
20,0.059471503893534346,0.022821484009424846,0.00032646373535195986,0.05670801003774007,0.02022508382797241,0.00032176294674475986
21,0.05992755889892578,0.024871800343195596,0.0003236111874381701,0.052582192420959475,0.01812684933344523,0.00031501663227876027
22,0.05563369592030843,0.022507782777150473,0.0003168985868493716,0.05087551275889079,0.0174986998240153,0.00031297442813714346
23,0.055881500244140625,0.024835230906804402,0.0003147138593097528,0.04948866367340088,0.018611550331115723,0.0003074121040602525
24,0.05252867142359416,0.02372144063313802,0.00030410323912898697,0.04484961827596028,0.016169591744740804,0.00030244061102469765
25,0.0507776141166687,0.02407015363375346,0.00030008324732383094,0.05059722661972046,0.024200801054636636,0.0002992924302816391
26,0.04758967955907186,0.02304715911547343,0.0002905994343260924,0.042129941781361896,0.01769947409629822,0.0002903389123578866
27,0.044592428207397464,0.022363430261611937,0.0002873535888890425,0.041502976417541505,0.01944220463434855,0.00028385290255149206
28,0.040522003173828126,0.021143792072931926,0.00028419985125462214,0.04138362010320028,0.021608797709147136,0.00028169813255469003
29,0.043605105082194014,0.026020671923955283,0.00027632986505826316,0.043626677989959714,0.02591939369837443,0.000273661936322848
30,0.04839200178782145,0.032926879326502484,0.0004039221443235874,0.03587139050165812,0.02003761927286784,0.00040155009677012764
31,0.046306924025217695,0.03236343065897624,0.0004184644048412641,0.03319013714790344,0.019071859121322633,0.00041486561919252076
32,0.040410399436950684,0.028037391106287637,0.0004127466740707556,0.03338709274927775,0.02127870519955953,0.0004079859393338362
33,0.03514965772628784,0.02390800913174947,0.0004022273855904738,0.033256322145462036,0.02203663984934489,0.000400773591051499
34,0.033105874061584474,0.022655117511749267,0.00039111608639359475,0.023410513003667196,0.013358439008394877,0.00039129061624407766
35,0.04119692246119181,0.03165805737177531,0.00038532400503754616,0.030663663148880006,0.02080712914466858,0.0003833171601096789
36,0.03147073984146118,0.022511074940363567,0.0003767543472349644,0.023613597949345908,0.013991018136342367,0.0003744734140733878
37,0.037718753019968666,0.029418748617172242,0.0003731742811699708,0.023959153890609743,0.015380461017290752,0.00036687289054195086
38,0.029883408546447755,0.021384839216868082,0.0003601690754294395,0.026500449577967326,0.018012903134028115,0.00036048792923490207
39,0.0333524227142334,0.025232452154159545,0.0003546051991482576,0.030471545457839967,0.02240562637646993,0.0003529656988879045
40,0.03320668935775757,0.025678980350494384,0.00034742814799149834,0.03133776585261027,0.02382340431213379,0.00034489107007781665
41,0.03139925003051758,0.024012229839960732,0.00033984538167715074,0.033080210288365684,0.025211419661839804,0.0003391919657588005
42,0.02973508636156718,0.022479033470153807,0.0003326535535355409,0.03108430504798889,0.024013004700342813,0.0003296702168881893
43,0.028047265609105428,0.0207984189192454,0.0003219563513994217,0.02392138640085856,0.016360447804133097,0.00032180907825628914
44,0.024726990858713785,0.017804487546284994,0.0003149681103726228,0.03428595860799154,0.027220505475997924,0.00031516309827566146
45,0.03155384262402852,0.0245095690091451,0.00030960217118263244,0.026615516344706217,0.019336148103078207,0.00030838775758941966
46,0.02905950744946798,0.021965432167053222,0.000302722988029321,0.025075821081797282,0.017901450395584106,0.00030168813342849415
47,0.031108407179514568,0.024648898839950563,0.00029651445026199024,0.027905070781707765,0.021085997422536213,0.00029588773225744565
48,0.02492364247639974,0.017856574058532713,0.00028627232337991395,0.02230996489524841,0.015283910433451335,0.00028582156325380006
49,0.028940033912658692,0.021933714548746746,0.0002807685174047947,0.02795597513516744,0.020975385109583536,0.00028029795115192734
50,0.03553702036539714,0.028583017985026042,0.00044079994161923725,0.029589494069417317,0.022699578603108724,0.0004394076454142729
51,0.03186118801434835,0.025387354691823325,0.0004322575405240059,0.03037715752919515,0.02330946723620097,0.00043100398033857346
52,0.02560267448425293,0.018691887458165485,0.000420073140412569,0.027615908781687418,0.020780126253763836,0.00041977427899837495
53,0.03192484180132548,0.02526877721150716,0.00040990083167950314,0.021690054734547933,0.015186884999275207,0.00040844085936745007
54,0.028640602032343546,0.021898732582728068,0.0003988416244586309,0.028535187244415283,0.021749061346054078,0.00039752861484885214
55,0.033677510420481366,0.027175374825795493,0.00038794192175070445,0.027928908665974934,0.021096221605936685,0.00038691489025950433
56,0.029237208763758342,0.022523492574691772,0.000377785445501407,0.030141772826512654,0.02342234253883362,0.00037774331867694854
57,0.03194056153297424,0.025429940223693846,0.00036714384332299234,0.02837863564491272,0.021329331398010253,0.00036766336609919865
58,0.026896852254867553,0.020381154616673787,0.00035738588000337285,0.03047666351000468,0.024102373917897543,0.00035661191989978157
59,0.029177836577097573,0.02244104544321696,0.00034687668085098267,0.029598035415013633,0.0228106419245402,0.0003458895410100619
60,0.026405676205952962,0.019849741458892824,0.00033822770540912946,0.02478050390879313,0.018403540054957073,0.0003359705520172914
61,0.03294288714726766,0.02665726939837138,0.000491739809513092,0.037198889255523684,0.030619587500890097,0.0004934124959011872
62,0.03566122055053711,0.02969043453534444,0.0004902124094466368,0.02544086178143819,0.018817102909088133,0.0004881619786222776
63,0.03421657880147298,0.02782728672027588,0.00047584899390737216,0.025859004259109496,0.019454534848531088,0.00047480715438723563
64,0.0258757750193278,0.019288011391957603,0.0004618312542637189,0.020370757579803465,0.01390884021917979,0.00046157483011484147
65,0.03562735716501872,0.029803597927093507,0.0004499228671193123,0.025543806950251262,0.018682231505711872,0.0004498966969549656
66,0.033620766798655194,0.027161824703216552,0.0004375277707974116,0.02850421667098999,0.021526604890823364,0.0004366605853041013
67,0.031300524870554604,0.02498205304145813,0.00042524691671133044,0.025019500652949014,0.01833603580792745,0.00042504146695137023
68,0.03062791426976522,0.024590839942296345,0.0004139591008424759,0.02228084603945414,0.015367524822552998,0.00041323055823644004
69,0.029890104134877523,0.023467846711476645,0.0004020944237709045,0.027461924155553184,0.02093591292699178,0.00040117058282097183
70,0.025876255830128987,0.019488332668940227,0.00038983750467499095,0.03282743692398071,0.02645700176556905,0.0003902746985356013
71,0.025930867592493693,0.019440505901972452,0.00037932731211185453,0.02461958726247152,0.018108822902043662,0.00037900926545262335
72,0.027794653177261354,0.02159578005472819,0.0003681845342119535,0.028584992885589598,0.022275871038436888,0.0003677682330211004
73,0.027593928575515746,0.021158939599990843,0.00035838323334852853,0.029715214172999063,0.023310639460881553,0.0003579830750823021
74,0.028243847688039145,0.021959102153778075,0.0003485876756409804,0.03228787382443746,0.026104984680811565,0.0003473427146673203
75,0.025000373522440594,0.018803205092748007,0.0003378992900252342,0.02334001660346985,0.01657953461011251,0.00033736669768889745
76,0.03737443685531616,0.030972073475519817,0.00032886595775683723,0.021425777673721315,0.015421993533770243,0.0003277786076068878
77,0.03217363953590393,0.026173609495162963,0.0003188250586390495,0.02670175830523173,0.02020583947499593,0.0003181086853146553
78,0.02436215082804362,0.01791686813036601,0.00030942851056655246,0.02693883180618286,0.020861440896987916,0.0003094766599436601
79,0.03921053806940714,0.032983589172363284,0.0003517821431159973,0.026161805788675944,0.019608799616495767,0.0003523775686820348
80,0.032895374298095706,0.02675047516822815,0.00035230120023091633,0.033505606651306155,0.0271809717019399,0.00035142178336779276
81,0.027441827456156413,0.021586732069651286,0.0003409616028269132,0.02463033397992452,0.01844249963760376,0.0003399696201086044
82,0.024635334809621174,0.017910287777582804,0.0003292965702712536,0.02109879453976949,0.014183944463729859,0.00032913185035188995
83,0.03051653305689494,0.02466266353925069,0.0003190250446399053,0.02298172116279602,0.0176902969678243,0.000318624513844649
84,0.03418708642323812,0.028071027994155884,0.00030873225380976995,0.02247939109802246,0.016274794936180115,0.0003082104648152987
85,0.027490504582722983,0.021732266743977866,0.0002990708996852239,0.029918738206227622,0.023659382263819376,0.00029856953769922254
86,0.035937726497650146,0.029690374930699665,0.0003105597570538521,0.020024271806081136,0.014194233218828838,0.0003112093545496464
