,train_aux_ce,train_ce,train_kl,valid_aux_ce,valid_ce,valid_kl
36,0.026950947443644204,0.009601112206776936,0.00030926810577511785,0.02606573502222697,0.009151278932889303,0.0002506907563656569
37,0.02536469101905823,0.008292762438456218,0.0002450971553723017,0.025004216035207114,0.008846554160118102,0.0002826735998193423
38,0.024467450380325318,0.008915130297342937,0.00024861861020326615,0.02575413187344869,0.010908392071723939,0.00023792387607196968
39,0.02641703486442566,0.011924744645754496,0.0002665628679096699,0.024702805280685424,0.010261361797650656,0.00025666326594849426
40,0.024098527431488038,0.010035865505536397,0.0002738573277990023,0.022902071475982666,0.009560059507687886,0.0002581952294955651
41,0.02286051114400228,0.009809597333272298,0.00022839705149332683,0.02156813144683838,0.00889821747938792,0.0002473321743309498
42,0.02078291177749634,0.008413599928220113,0.000234287790954113,0.02149479786554972,0.009197671214739482,0.00022907165500024956
43,0.020562785863876342,0.00782070408264796,0.00022723758593201637,0.02024314800898234,0.009185869495073955,0.0002387638669461012
44,0.020622698465983073,0.009807377060254415,0.00023732359210650126,0.021023992697397867,0.010694358746210735,0.00022111893631517887
45,0.01947339375813802,0.00855582555135091,0.0001898758268604676,0.02027347485224406,0.010831537842750549,0.00022790927129487197
46,0.019590477148691814,0.009760270516077677,0.00022596524407466254,0.020303142070770264,0.010825141270955404,0.00022540499145785967
47,0.020168586572011312,0.010514077544212342,0.00023564908963938553,0.018263798952102662,0.009645115335782368,0.00020476168332000572
48,0.01893253723780314,0.009718791643778483,0.00023727312994500002,0.019128684202829996,0.010582474867502849,0.00021098009310662746
49,0.018588598569234213,0.009910261631011963,0.00023539985219637552,0.017664100726445517,0.009632049004236858,0.00021848067020376524
50,0.017488463719685873,0.009372807542483012,0.00021568305479983488,0.016985801855723064,0.009639776746431987,0.00023389350002010664
51,0.018889361619949342,0.011032735308011373,0.0002661502299209436,0.016942099730173747,0.009238764643669128,0.00024586496874690056
52,0.017521355549494425,0.009625978271166484,0.00025566243566572667,0.020563145478566486,0.013461661338806153,0.00025340219338734944
53,0.017092243830362955,0.009920709331830342,0.0005038323191305002,0.01795591910680135,0.010774325331052144,0.00030968962237238885
54,0.016593740383783976,0.00956244170665741,0.00046230033040046693,0.01737843155860901,0.010578235983848572,0.0003783497338493665
55,0.0220771590868632,0.014561234911282857,0.0004168989447255929,0.016137986381848653,0.009462349613507589,0.0004163348115980625
56,0.014989240964253744,0.007812270522117614,0.00043214236696561176,0.016564583778381346,0.010420883695284525,0.00039465526739756264
57,0.015213114023208619,0.008624634146690369,0.0003888468878964583,0.019329323371251424,0.012815451622009278,0.0003474741553266843
58,0.016016952196756997,0.010220781962076823,0.00033603158469001454,0.016116856535275777,0.009536377588907878,0.0003892231732606888
59,0.016591163476308186,0.01029091477394104,0.00034241570780674615,0.01613045334815979,0.009729296962420145,0.0003434857353568077
60,0.016429656744003297,0.010288426280021667,0.00035607100774844486,0.014582786957422893,0.00844002366065979,0.0003096924784282843
61,0.017449086904525755,0.010930281877517701,0.00033955940355857216,0.01629045605659485,0.010782470305760702,0.000304936400304238
62,0.017461196581522623,0.011536628007888794,0.0003326918308933576,0.01802657643953959,0.011837493379910786,0.000296459315965573
63,0.016470277309417726,0.010530952612559001,0.0003249174604813258,0.015393160780270894,0.009165952603022257,0.00029430557042360307
64,0.016909192005793255,0.01108334461847941,0.00031519457697868345,0.014677385489145914,0.00926901400089264,0.0002827803914745649
65,0.01304189364115397,0.006250342726707459,0.000268451776355505,0.015183450778325398,0.009758981068929036,0.0002918633632361889
66,0.014643386999766032,0.008854586879412334,0.00030311581989129387,0.01603474815686544,0.010690154631932576,0.00030157308404644333
67,0.015479618310928344,0.008897934357325237,0.00030470329026381177,0.015114545822143555,0.009357684850692749,0.00030283738548556965
68,0.015418302019437153,0.008097884058952332,0.00027561370904246967,0.01513293981552124,0.009255537390708923,0.0002826883147160212
69,0.016616807381312052,0.010310983657836914,0.0002921553949515025,0.015290835499763488,0.008685131867726644,0.000280453326801459
70,0.014262419939041138,0.007698960602283478,0.0002707060736914476,0.015119781096776327,0.008006998896598816,0.0002632801110545794
71,0.014846622943878174,0.008184729516506195,0.00027038858582576115,0.01532922387123108,0.00892842710018158,0.0002750635767976443
72,0.014208124081293742,0.00696967343489329,0.000252906559035182,0.013612492879231771,0.006849805017312368,0.0002351843131085237
73,0.013761634627978006,0.006078445414702097,0.00024207256113489468,0.015395480394363403,0.008914347489674885,0.0002352757068971793
74,0.019988212982813516,0.013397586345672608,0.00024823395845790706,0.014781245589256286,0.008261629442373911,0.00023341414829095204
75,0.014984790484110515,0.008733100692431132,0.00023754569701850414,0.014507494370142619,0.007622735699017843,0.00021610039596756299
76,0.014693106214205423,0.00872727930545807,0.0002175401741017898,0.014868219693501791,0.008627781271934509,0.00022980105131864548
77,0.01567215621471405,0.00776631087064743,0.00020287923204402128,0.013529253005981446,0.006561146676540374,0.00021713313957055408
78,0.012330254912376404,0.005632743239402771,0.00020558820106089115,0.014695570866266886,0.0074783220887184145,0.00020985528826713561
79,0.015348135431607565,0.007995842397212983,0.00020696887125571569,0.015108831723531087,0.008514510591824849,0.00019621998071670533
80,0.013196305433909098,0.005910920600096385,0.00019447640515863897,0.014488977193832398,0.007884011169274648,0.00020122478405634563
81,0.01958370010058085,0.012007816632588705,0.00019643943135937055,0.016299211978912355,0.008833266297976176,0.00018989245096842449
82,0.015188799301783244,0.007731133202711741,0.0001852774837364753,0.014734020829200745,0.007822904984156291,0.00017670410064359507
83,0.014394439260164897,0.0070844307541847226,0.00018678825969497363,0.014795597394307454,0.008696953455607096,0.0001846245334794124
84,0.016728230317433677,0.009049525856971741,0.00019637622560063998,0.015048348903656006,0.00765480895837148,0.00019037152330080668
85,0.019050153096516927,0.010938250025113424,0.00023608260477582613,0.013464804490407307,0.00626718004544576,0.00022582343469063442
86,0.014740675687789917,0.010598609844843546,0.00022245246606568495,0.016432841618855793,0.013859100143114726,0.00023402498724559942
87,0.014754809935887655,0.008375580112139383,0.00022417729099591572,0.014366986354192098,0.007828102509180705,0.0002269120110819737
88,0.014069070418675741,0.007668793698151906,0.00021467488259077072,0.012675577402114868,0.006626127163569132,0.00021829884499311448
89,0.016099170843760172,0.009353187680244446,0.0002074644279976686,0.017118014891942344,0.011384791135787964,0.00020730001851916314
90,0.015233377615610758,0.008390952150026958,0.00022400768163303533,0.013964714606602986,0.009430036942164103,0.00022632990342875322
91,0.016065874695777894,0.009787704547246296,0.00021833639281491438,0.014976505438486736,0.007505480448404948,0.0002104681140432755
92,0.012655775745709736,0.005365491906801859,0.00023587923496961593,0.01622543533643087,0.009056346615155537,0.0002379597630351782
93,0.01284020443757375,0.0056184142827987674,0.00021976598848899204,0.014195906122525533,0.00812239150206248,0.00022901976481080056
94,0.014111564556757609,0.0067320098479588825,0.000211121483395497,0.01547920803229014,0.008917678395907085,0.00021666760245958965
95,0.014458768566449483,0.00812083085378011,0.0002087137506653865,0.014817901452382405,0.008263474702835083,0.00020864466205239296
96,0.015660494565963745,0.008090357482433318,0.00020127783839901287,0.016415258248647053,0.00934558113416036,0.000197972496971488
97,0.016031012932459513,0.009062174956003826,0.0002077885592977206,0.016222556432088215,0.009027081727981567,0.00020664338953793048
98,0.015416220823923747,0.00846045215924581,0.00019889359051982562,0.014376713832219442,0.007324802378813426,0.00019134567119181157
99,0.014879068732261658,0.0078121622403462725,0.00018954045760134856,0.014988712469736735,0.007976677020390828,0.00018613217398524284
