,train_aux_ce,train_ce,train_kl,valid_aux_ce,valid_ce,valid_kl
48,0.5928169886271158,0.46433995564778646,0.0011134286721547445,0.5961665471394857,0.4976552327473958,0.0010282882178823153
49,0.5957286198933919,0.4808020273844401,0.0010688250263532002,0.5981029510498047,0.4812594095865885,0.0010616345951954523
50,0.6094355265299479,0.4443996429443359,0.0010850249479214351,0.6018264770507813,0.4560694376627604,0.0010778916378815968
51,0.597492790222168,0.43430970509847006,0.0010985221713781356,0.5965468088785807,0.47041355768839516,0.0011133192727963129
52,0.5881234486897786,0.3721096674601237,0.0012499871353308359,0.5975234985351563,0.41173543930053713,0.0011270785083373387
53,0.5898736953735352,0.359988530476888,0.0012449529021978378,0.5927866617838542,0.41590693791707356,0.0012328676879405976
54,0.5931365331013997,0.35259710947672523,0.001235985259215037,0.59541015625,0.3850022633870443,0.0011605235437552135
55,0.5935181299845378,0.32956196467081705,0.001253079374631246,0.5941898981730144,0.40722535451253256,0.001270105317234993
56,0.5952433268229167,0.3236697196960449,0.001243102674682935,0.5979342778523763,0.39185956319173176,0.001180518791079521
57,0.5936531702677409,0.2946965217590332,0.001264085868994395,0.5969001134236653,0.37541624704996746,0.0012450252970059713
58,0.5867830912272135,0.2625940958658854,0.001332008714477221,0.5917017618815105,0.3787800153096517,0.0013152932127316792
59,0.5984886805216472,0.3003706932067871,0.0013254770388205846,0.5986164093017579,0.3573019981384277,0.00128328837454319
60,0.589974848429362,0.2683314323425293,0.0013732383648554483,0.5983634948730469,0.3543511708577474,0.0012820518265167873
61,0.5864272435506185,0.2801796595255534,0.0014320361117521922,0.6018707911173503,0.36967360178629555,0.0012556474655866622
62,0.5868382136027018,0.26604884465535483,0.0014118742197751998,0.5914050420125325,0.3515315055847168,0.0013459473848342896
63,0.5964609146118164,0.2767303466796875,0.0013549601038297017,0.6006781260172526,0.3400966008504232,0.0011964557071526846
64,0.577868398030599,0.2489710013071696,0.0015090929965178171,0.5954275767008463,0.3274175008138021,0.0012866619974374772
65,0.5964895884195963,0.2686366399129232,0.001269309843579928,0.5918137868245442,0.3130032221476237,0.0013315174728631973
66,0.5859549840291342,0.22662413914998372,0.0014714496831099192,0.5937754948933919,0.3475679715474447,0.0013308830559253693
67,0.5919065475463867,0.21500333150227866,0.001418063665429751,0.5995435078938802,0.3604028383890788,0.0012100718915462494
68,0.594714864095052,0.21726560592651367,0.001317228749394417,0.5946297327677409,0.3110718091328939,0.0013306212921937307
69,0.5933537165323893,0.2106760342915853,0.001402140532930692,0.5955544153849284,0.3294910748799642,0.0013038508594036102
70,0.580600357055664,0.2114669640858968,0.0014383181929588317,0.5977429072062175,0.32023213704427084,0.0012857822080453237
71,0.5855732599894206,0.22349356015523275,0.0014818730453650157,0.5953285217285156,0.3361097653706869,0.001305219406882922
72,0.5797705332438151,0.18876347541809083,0.0015640337020158767,0.596835708618164,0.32738755544026693,0.0012745489676793417
73,0.5854956944783528,0.21387475331624348,0.0013832628726959228,0.5994738896687826,0.32143141428629557,0.0012709098557631175
74,0.5908798853556315,0.20279088020324706,0.0014045207450787227,0.5930481592814127,0.31869707107543943,0.0014085142562786739
75,0.5902788162231445,0.23316893577575684,0.0012552113582690557,0.5935002009073893,0.3543843905131022,0.0013592585921287537
76,0.5698094050089518,0.16706910133361816,0.001617477834224701,0.5936941782633464,0.3014912923177083,0.0013703228284915288
77,0.5788317362467448,0.18351155916849773,0.001476847380399704,0.5953543345133464,0.3048169453938802,0.0013502622644106547
78,0.5674224217732747,0.17696650822957358,0.0016510574767986932,0.5815390268961589,0.3049049695332845,0.001464946319659551
79,0.5803433100382487,0.18458828926086426,0.0015380089481671652,0.5929175694783528,0.30371761322021484,0.0012765547881523768
80,0.5918383916219075,0.18757432301839191,0.0012682280192772546,0.5831984202067058,0.31265414555867516,0.0015098306039969126
81,0.5643564224243164,0.18293121655782063,0.001661205291748047,0.5991803487141927,0.30430472691853844,0.0013056813428799312
82,0.5823161443074544,0.181775697072347,0.0014861796051263809,0.5824035008748373,0.3124813715616862,0.0014994114637374878
83,0.5701540629069011,0.18760418891906738,0.0016556510080893835,0.5850098927815756,0.31748533248901367,0.001522865891456604
84,0.5547426223754883,0.16721218427022297,0.001860348011056582,0.5875665028889974,0.301603889465332,0.001377744972705841
85,0.5655783335367839,0.18652009963989258,0.0017775781452655792,0.598866335550944,0.3252276420593262,0.001169809450705846
86,0.563185437520345,0.16158289909362794,0.0017823442816734315,0.5869738260904948,0.29108940760294594,0.0014358431100845337
87,0.5635615666707356,0.1603618621826172,0.00181946928302447,0.5884374618530274,0.29732023874918617,0.0014107737690210343
88,0.5611137390136719,0.17587474187215169,0.0017727680504322052,0.590695317586263,0.304827880859375,0.0013791978359222411
89,0.5717557907104492,0.1786262035369873,0.0017681265870730081,0.5907024383544922,0.31547953287760416,0.0014449226359526317
90,0.5740342458089193,0.16372660001118977,0.0017034441232681274,0.5996043523152669,0.3115138371785482,0.0012058534969886143
91,0.5651988983154297,0.17549122174580892,0.0018018297851085663,0.5888035456339519,0.29754193623860675,0.0014174229154984156
92,0.5643733978271485,0.18616224924723307,0.0017576718082030615,0.5850670496622722,0.33232421875,0.0015178366253773372
93,0.5514522552490234,0.15677277247111002,0.0018812142312526702,0.5919352849324544,0.30375070571899415,0.001396423950791359
94,0.5707507451375325,0.17571428616841633,0.0017975607266028722,0.5940399805704752,0.30100882848103844,0.0013623709479967754
95,0.560719108581543,0.14918619791666668,0.001842484250664711,0.5817263285319011,0.28668975830078125,0.0015648278097311656
96,0.5654666900634766,0.16781112353007,0.001839228595296542,0.5818300247192383,0.2666936874389648,0.0015585903078317643
97,0.5896385828653972,0.18639073371887208,0.0014623206108808518,0.5789015452067058,0.28784430821736656,0.001603740577896436
98,0.5615437189737956,0.15557986895243328,0.0019193917512893676,0.5603061040242513,0.2770434697469076,0.0018331293016672135
99,0.5869959513346354,0.16795873641967773,0.001564585417509079,0.5818258921305338,0.28730379740397133,0.0015867073088884354
