0.345	0.4599455040871935	0.43869209809264303	1505.8359200954437
0.388	0.4332425068119891	0.41743869209809265	1418.336944937706
0.47	0.49809264305177114	0.4822888283378747	1301.163594841957
0.521	0.5269754768392371	0.5258855585831063	1196.9161647558212
0.567	0.6474114441416894	0.6332425068119891	1130.307361960411
0.578	0.6577656675749319	0.6512261580381471	1086.5584951639175
0.645	0.6795640326975477	0.6414168937329701	946.3104994297028
0.639	0.6893732970027248	0.6942779291553134	925.1536362171173
0.702	0.685558583106267	0.6463215258855586	804.2974912524223
0.685	0.7209809264305177	0.7286103542234332	805.6378985643387
0.732	0.753133514986376	0.7275204359673024	688.9970272779465
0.609	0.4822888283378747	0.4534059945504087	1057.4705031514168
0.57	0.6305177111716621	0.6070844686648501	1131.5291321277618
0.629	0.6931880108991826	0.685558583106267	959.096702337265
0.693	0.7166212534059946	0.6893732970027248	782.9381836056709
0.709	0.737874659400545	0.750408719346049	751.8191816806793
0.745	0.7525885558583106	0.7373297002724796	691.6350092291832
0.75	0.761307901907357	0.7716621253405994	669.5261143445969
0.767	0.7493188010899182	0.7411444141689373	639.5665420293808
0.762	0.7520435967302452	0.7722070844686648	621.7053723931313
0.761	0.7852861035422344	0.7607629427792916	658.4036636948586
0.78	0.7798365122615804	0.7934604904632152	589.2236607670784
0.808	0.8196185286103542	0.8098092643051771	508.7897983789444
0.779	0.8136239782016349	0.8228882833787466	587.9257971048355
0.818	0.7934604904632152	0.7929155313351499	492.1038168668747
0.807	0.8119891008174387	0.8059945504087194	551.0258611440659
0.815	0.8239782016348773	0.8147138964577657	482.44873666763306
0.83	0.8168937329700272	0.8299727520435968	457.84392297267914
0.829	0.7912806539509537	0.7836512261580382	481.63596481084824
0.869	0.8517711171662126	0.8735694822888284	391.7588400244713
0.854	0.7329700272479565	0.7193460490463215	408.78906083106995
0.845	0.8343324250681199	0.8452316076294278	447.0951119661331
0.877	0.817983651226158	0.8168937329700272	346.374999165535
0.877	0.864850136239782	0.8806539509536785	356.28328090906143
0.877	0.8861035422343324	0.8746594005449592	351.6577442884445
0.884	0.8583106267029973	0.8790190735694823	342.8669337630272
0.855	0.8637602179836512	0.8479564032697547	395.56091088056564
0.862	0.8801089918256131	0.8866485013623978	409.0897752046585
0.904	0.864850136239782	0.8474114441416893	286.50720739364624
0.906	0.8752043596730246	0.8850136239782016	297.43541872501373
0.897	0.8904632152588556	0.8817438692098093	297.2321662902832
0.917	0.8904632152588556	0.906267029972752	253.92084908485413
0.916	0.8850136239782016	0.8866485013623978	233.70734065771103
0.919	0.8888283378746594	0.9029972752043597	242.10713958740234
0.932	0.8850136239782016	0.87574931880109	217.21234047412872
0.912	0.9008174386920981	0.9144414168937329	223.359867811203
0.932	0.906267029972752	0.9068119891008174	192.54065215587616
0.936	0.9084468664850136	0.9182561307901907	200.03986901044846
0.924	0.8953678474114442	0.8871934604904632	211.07545614242554
0.937	0.9040871934604905	0.9073569482288828	200.796022772789
0.929	0.8817438692098093	0.8861035422343324	216.61246764659882
0.932	0.9079019073569482	0.9171662125340599	196.32606077194214
0.956	0.9329700272479564	0.9253405994550409	129.35590600967407
0.948	0.9220708446866485	0.9367847411444141	156.85745126008987
0.943	0.649591280653951	0.6332425068119891	161.01099526882172
0.934	0.9160762942779291	0.9329700272479564	204.16588616371155
0.955	0.9302452316076294	0.9302452316076294	140.80878126621246
0.954	0.9106267029972752	0.9280653950953679	141.57341957092285
0.949	0.9291553133514986	0.9247956403269755	141.22357791662216
0.953	0.9220708446866485	0.9226158038147139	147.54771387577057
0.902	0.885558583106267	0.8828337874659401	279.93258905410767
0.955	0.9280653950953679	0.9356948228882834	137.77092897891998
0.944	0.9302452316076294	0.9307901907356948	143.17191922664642
0.938	0.911716621253406	0.9253405994550409	192.37447881698608
0.96	0.9040871934604905	0.8991825613079019	123.66323429346085
0.966	0.9226158038147139	0.9340599455040872	118.38354635238647
0.913	0.8970027247956404	0.8893732970027248	280.10884261131287
0.952	0.9188010899182562	0.9340599455040872	158.3406838774681
0.946	0.9400544959128065	0.932425068119891	143.79873859882355
0.969	0.9258855585831063	0.9318801089918256	92.46788024902344
